types,subjects,propositions,labels
atom,statistics,the heisenberg model is a quantum mechanical model used to describe the behavior of interacting spins in a magnetic material.,1
atom,statistics,the heat map is a graphical tool used to display the density of observations or the association between two variables in a dataset.,1
atom,statistics,the hidden markov model (hmm) is a statistical model used to model sequences of observations that depend on underlying hidden states.,1
atom,statistics,"the law of large numbers states that as the sample size increases, the sample mean will converge to the population mean.",1
atom,statistics,"the auc-roc (area under the receiver operating characteristic curve) is a measure of a binary classifier performance, it measures separability",1
atom,statistics,the normal distribution is a symmetric bell-shaped curve.,1
atom,statistics,the mcnemar's test is a statistical test used to compare the proportions of a binary trait in two related samples.,1
atom,statistics,the roc curve (receiver operating characteristic) is a graphical tool used to evaluate the performance of a binary classifier.,1
atom,statistics,the dropout regularization is a method used to reduce overfitting in deep learning by randomly dropping out neurons during training.,1
atom,statistics,the monte carlo method is a technique used to generate random samples from a probability distribution. ,1
atom,statistics,the median is a robust measure of central tendency that is not affected by outliers.,1
atom,statistics,"the histogram is a graphical tool used to display the distribution of a dataset, showing the frequency of observations within different bins or intervals.",1
atom,statistics,"the decision tree is a graphical representation of a decision-making process, showing the choices and their corresponding outcomes.",1
atom,statistics,the z-score is used to standardize a value.,1
atom,statistics,the information gain (ig) is a measure of the reduction in impurity achieved by splitting the dataset on a particular feature in decision tree based algorithms.,1
atom,statistics,the g-test is a statistical test for goodness of fit.,1
atom,statistics,the hamiltonian monte carlo is a technique used in optimization and sampling problems in statistics and machine learning.,1
atom,statistics,"the laplace approximation is a method used to approximate a complex distribution with a simpler one, often used in bayesian inference",1
atom,statistics,the survival analysis is a statistical framework used to model time-to-event data and the dependence of the hazard rate on covariates.,1
atom,statistics,the wilcoxon-mann-whitney test is a non-parametric test used to compare two independent samples.,1
atom,statistics,the naive bayes is a simple probabilistic classifier based on bayes theorem.,1
atom,statistics,confidence intervals provide a range of plausible values for a population parameter.,1
atom,statistics,"the box plot is a graphical tool used to display the distribution of a dataset, including measures of central tendency and spread.",1
atom,statistics,the gaussian process is a probabilistic model that can be used for both regression and classification tasks.,1
atom,statistics,the coefficient of variation (cv) is used to compare the relative variability of different datasets.,1
atom,statistics,the markov chain monte carlo (mcmc) method is a technique used for sampling from complex distributions.,1
atom,statistics,the generalized linear model (glm) is a method used to model data with non-normal distributions.,1
atom,statistics,the l1 and l2 regularization are methods used to prevent overfitting in linear regression and other models.,1
atom,statistics,"the f1-score is a balance metric combining precision and recall, used to evaluate the performance of a classifier",1
atom,statistics,the maximum likelihood method is a technique used in estimation to find the parameters that make the observed data most probable.,1
atom,statistics,the ising model is a statistical physics model that is used to model the behavior of interacting spins in a magnetic material.,1
atom,statistics,the metropolis-hastings algorithm is a mcmc method used for sampling from complex distributions.,1
atom,statistics,the factor analysis of mixed data (famd) is a method used to analyze mixed data types including both numerical and categorical variables.,1
atom,statistics,the coefficient of correlation (r) is a measure of linear association between two variables.,1
atom,statistics,a p-value of 0.05 is commonly used as a threshold for statistical significance.,1
atom,statistics,the jonckheere-terpstra test is a statistical test used to detect a monotonic trend in the proportion of a binary outcome.,1
atom,statistics,the kendall rank correlation coefficient (τ) is a measure of ordinal association between two variables.,1
atom,statistics,correlation does not imply causation.,1
atom,statistics,hypothesis testing is used to make inferences about population parameters based on sample data.,1
atom,statistics,the expectation-maximization (em) algorithm is a method used for maximum likelihood estimation in latent variable models.,1
atom,statistics,the f-distribution is used in the f-test for equality of variances.,1
atom,statistics,the precision-recall curve is a graphical tool used to evaluate the trade-off between precision and recall for a binary classifier.,1
atom,statistics,the kolmogorov-smirnov test is a non-parametric test used to compare two data samples.,1
atom,statistics,the kruskal-wallis test is a non-parametric alternative to the one-way anova.,1
atom,statistics,the bic (bayesian information criteria) and aic (akaike information criteria) are measures of the relative quality of statistical models.,1
atom,statistics,the bayesian network is a graphical model that represents a probabilistic relationship between variables and allow reasoning under uncertainty.,1
atom,statistics,the root mean squared error (rmse) and the mean absolute error (mae) are measure of the difference between the predicted and actual values in a regression task.,1
atom,statistics,the gradient boosting method is a technique used to improve the performance of decision trees.,1
atom,statistics,the t-distribution is used in the t-test for comparing means.,1
atom,statistics,the interquartile range (iqr) is used to measure the spread of data.,1
atom,statistics,a type i error occurs when a null hypothesis is rejected when it is actually true.,1
atom,statistics,linear regression is used to model the relationship between two variables.,1
atom,statistics,the binomial distribution is used to model the probability of successes in a fixed number of bernoulli trials.,1
atom,statistics,the principal component analysis (pca) is a method used for reducing the dimensionality of a dataset.,1
atom,statistics,the chi-squared distribution is used in the chi-squared test for goodness of fit.,1
atom,statistics,the q-q plot is a graphical tool used to compare the distribution of a dataset to a theoretical distribution.,1
